hydrophobicity_score	Recognition_score	self_sequence_similarity	EL_dissimilarity	EL_mt_rank	EL_wt_rank	EL_ht_rank	Pep_len	response
0.307854	0.999941047526	0.823529411765	0.500184246629	0.1265	0.4606	0.4606	9	0
0.335303	5.56385168422e-11	0.947368421053	0.613496799021	1.3988	1.8187	1.8187	11	0
0.496444	3.50290691974e-09	0.911111111111	0.999934862434	0.0483	4.2258	0.0371	9	0
0.204228	3.50331830776e-09	0.857142857143	0.499941938896	0.4519	0.3898	0.3898	10	0
0.266778	0.99999954732	0.925925925926	0.329797507102	1.9263	1.5936	1.5936	9	0
0.0358288	0.99999954732	0.933333333333	0.05579649344	2.47	1.8128	1.8128	10	0
0.779872	1.0	0.939393939394	1.23945066276e-08	5.6412	4.1199	4.1199	11	0
0.887278	0.00762200702744	0.836363636364	6.94547832003e-07	4.8358	3.2418	3.2418	11	0
0.0172772	1.37210278794e-06	0.948275862069	0.341142836562	2.05	2.0469	2.0469	10	0
0.241489	4.52679962543e-07	0.931818181818	0.503316975578	1.561	1.5991	1.5991	10	0
0.00965734	1.0675906319e-10	0.916666666667	0.499984795163	0.544	0.5351	0.5351	10	0
0.667598	9.08835719709e-07	0.892857142857	0.0902073182955	2.4622	3.7103	3.7103	11	0
0.954281	4.52814845779e-07	0.913793103448	0.000489322174471	3.5244	43.0	1.6909	11	0
0.792351	1.0696562956e-10	0.948275862069	4.41430732013e-10	6.3082	6.4073	6.4073	11	0
0.375252	3.50311179075e-09	0.93023255814	0.500167074558	0.3087	0.4978	0.4978	9	0
0.750823	0.999999849107	0.863636363636	9.16023694646e-22	11.6884	12.0359	12.0359	11	0
0.68384	0.0151252070984	0.755102040816	0.500124276505	0.3784	0.3221	0.4989	9	0
0.642726	0.0151252070988	0.754716981132	0.4999930256	0.09	0.0464	0.0464	10	0
0.491319	4.52733542207e-07	0.880952380952	0.241403460617	2.229	4.8517	4.8517	9	0
0.684709	4.52760027038e-07	0.893617021277	0.500006836924	0.0589	0.0994	0.0994	10	0
0.169542	0.992380228932	0.884615384615	0.499910978776	0.4112	0.2718	0.2718	10	0
0.781385	0.500000000869	0.946428571429	0.499991232059	0.2108	0.1819	0.1819	11	0
0.171246	2.78873443945e-08	0.846153846154	0.499842397037	0.6131	0.5349	0.5349	9	0
0.968802	2.66992523725e-11	0.921568627451	0.00994195393018	2.9202	59.1667	59.1667	11	0
0.988138	0.00761977454391	0.925925925926	0.000964919976653	3.3885	52.3529	52.3529	11	0
0.989177	5.89560039648e-05	0.865384615385	0.511293625892	1.9899	3.0514	3.0514	11	0
0.0897035	4.52680582069e-07	0.909090909091	0.499998830125	0.0544	0.0464	0.0464	9	0
0.957467	0.00762021690301	0.928571428571	8.77525670312e-11	6.6313	7.0316	7.0316	11	0
0.134627	3.4758071966e-09	0.93023255814	0.994358392752	0.947	3.3808	3.3808	9	0
0.0299707	5.89559766633e-05	0.9375	0.518938996362	1.3701	1.5179	1.5179	10	0
0.994551	4.56209760888e-07	0.894736842105	0.49717127873	1.0691	0.8866	0.8866	11	0
0.960597	2.68963411848e-11	0.924528301887	0.995367429282	0.926	18.0678	18.0678	11	0
0.0132455	1.07381750688e-10	0.88	0.455766762495	1.551	1.0382	1.0382	10	0
0.457955	1.07381775036e-10	0.890909090909	1.0958083369e-05	4.2827	2.8266	2.8266	11	0
0.344573	0.992494611022	0.869565217391	0.500000114313	0.0028	0.0038	0.0052	9	0
0.201031	0.992494611022	0.88	0.500010703316	0.1592	0.1978	0.0859	10	0
0.777674	0.992380232382	0.920634920635	0.000176125795803	3.7287	3.3333	3.3333	11	0
0.781733	0.00762021692848	0.863636363636	0.499995951994	0.1937	0.1797	0.1797	9	0
0.759584	0.000236227965527	0.972602739726	0.530536048798	1.3418	1.5618	1.5618	11	0
0.789699	6.07736991913e-05	0.78125	2.80638449144e-05	4.0962	4.8059	4.8059	11	0
0.755154	2.6896304199e-11	0.942307692308	4.98883222775e-20	10.8889	29.1875	29.1875	11	0
0.614877	0.00761977117445	0.883333333333	0.180826468321	2.2031	1.885	3.2895	11	0
0.441101	0.000177745115248	0.823529411765	0.999899021301	0.1599	7.307	7.307	9	0
0.587646	0.500000000013	0.893617021277	0.499939416646	0.2733	0.045	0.045	9	0
0.152068	0.500029478877	0.842105263158	0.132387661374	2.3753	3.0193	3.0193	10	0
0.0976752	5.40022479911e-11	0.88679245283	0.270658741343	2.0998	1.946	1.946	10	0
0.96216	4.52786718374e-07	0.875	9.44845209845e-10	6.156	6.8852	6.8852	11	0
0.0572143	0.999941047526	0.844827586207	0.501189302158	0.258	0.8057	0.8057	10	0
0.1738	8.04776021411e-11	0.893617021277	0.999684330797	0.3879	28.7407	0.129	9	0
0.106378	1.58634873589e-15	0.93023255814	0.500086544668	0.3835	0.4726	0.4726	9	0
0.572453	2.44382019904e-08	0.793103448276	0.473951691736	1.4539	1.0747	1.0747	10	0
0.106096	0.0297983570139	0.796610169492	0.496801415035	1.0098	0.5274	0.5274	10	0
0.0479528	0.0297983570139	0.809523809524	0.00159491624309	3.2204	1.9422	1.9422	11	0
0.0406219	3.50249700849e-09	0.891304347826	0.545786897957	0.6027	1.5435	1.5435	10	0
0.129593	0.992437850778	0.925925925926	0.0354869118166	2.6456	2.3657	3.2122	10	0
0.129593	0.992437850778	0.925925925926	7.66835559209e-09	5.7372	3.6049	4.7358	10	0
0.349526	0.999999547321	0.8	0.000462970871955	3.4322	1.7148	1.7148	9	0
0.283828	3.19574016369e-15	0.911111111111	0.499979071723	0.2147	0.139	0.139	9	0
0.13637	0.500000000007	0.895833333333	0.00721393948012	2.9849	81.0	5.2356	9	0
0.109082	2.70997470271e-11	0.909090909091	0.435732477106	2.0517	14.6289	14.6289	9	0
0.229951	0.500000000007	0.903846153846	2.22594316836e-08	5.5241	40.8421	25.6262	10	0
0.167488	5.89525012722e-05	0.90243902439	0.997506322603	0.8017	10.9285	10.9285	9	0
0.195667	0.999999996524	0.8	0.491634689835	1.1914	0.488	0.488	9	0
0.444305	0.992380228932	0.92	0.498050734756	0.9724	0.7522	0.7522	9	0
0.875981	9.05441223876e-07	0.847457627119	0.160363946373	2.1501	0.0129	1.1562	10	1
0.204197	5.33763790748e-11	0.891304347826	0.999376460026	0.5239	4.7139	4.7139	9	0
0.186731	0.500000226353	0.903846153846	0.498951232074	0.8658	0.6772	0.6772	9	0
0.229047	0.500000226354	0.912280701754	0.499968526869	0.4479	0.416	0.416	10	0
0.229047	0.500000226354	0.912280701754	0.499995377345	0.1464	0.1258	0.1258	10	0
0.0714373	4.74547632475e-15	0.914893617021	3.10319331624e-06	4.5363	3.1515	3.1515	10	0
0.182499	1.58570504392e-15	0.911111111111	0.844880576	1.661	5.9088	0.707	9	0
0.193698	0.500000113177	0.903846153846	0.499998975761	0.0685	0.062	0.062	9	0
0.193698	0.500000113177	0.903846153846	0.400722590893	1.8245	1.628	1.628	9	0
0.335239	3.50249542261e-09	0.880952380952	0.938295119128	0.7799	2.4	0.0866	9	0
0.331676	0.000117904949381	0.913043478261	0.500011688049	0.058	0.1232	0.0346	9	1
0.335439	5.89525285767e-05	0.921568627451	0.499854927648	0.5308	0.4113	0.574	10	0
0.335439	5.89525285767e-05	0.921568627451	0.499977687285	0.2412	0.1715	0.2359	10	0
0.0504626	1.36151506265e-06	0.925925925926	0.00588062517526	3.026	3.5718	1.7353	10	0
0.3849	0.992437850753	0.916666666667	1.18582316512e-05	4.2057	1.9688	93.3333	9	0
0.0538315	0.000176843630535	0.923076923077	0.284616500788	1.9523	1.1965	1.1965	10	0
0.106506	4.52680588423e-07	0.907407407407	0.4997786422	0.5432	0.3359	0.3359	9	0
0.119207	0.999999996524	0.815384615385	0.499887509191	0.4377	0.2755	0.2755	10	0
0.119207	0.999999996524	0.815384615385	0.412454821936	1.9558	1.989	1.989	10	0
0.634587	0.500029478844	0.857142857143	0.500590256696	0.2621	0.6786	0.6786	10	0
0.435115	0.999941942459	0.944444444444	0.00555490883985	3.0375	4.4146	4.4146	10	0
0.166139	4.5268119057e-07	0.857142857143	0.802297749097	0.0275	2.085	2.085	9	0
0.464163	4.52679965715e-07	0.863636363636	0.500003453216	0.0328	0.0571	0.0571	9	0
0.95018	5.89524747906e-05	0.877551020408	0.50007856154	0.2859	0.4067	0.4067	10	0
0.571071	2.73045575309e-11	0.909090909091	0.500004403255	0.0385	0.0682	0.0682	9	0
0.848596	0.999941047526	0.725490196078	0.500007001416	0.092	0.1276	0.1276	9	0
0.535865	0.992494627602	0.867924528302	0.980265109905	1.09	2.7915	2.7915	9	0
0.670635	1.06967202981e-10	0.846153846154	0.499862227381	0.6174	0.5526	0.6131	9	0
0.448705	3.52980155366e-09	0.833333333333	0.696238753884	1.1953	1.9333	1.9333	9	0
0.333654	5.35814071404e-11	0.829787234043	0.427386393036	1.7552	1.5738	1.5738	9	0
0.333654	5.35814071404e-11	0.829787234043	0.49964924907	0.6375	0.4341	0.4341	9	0
0.654198	4.59712251529e-07	0.803921568627	3.12953047554e-05	4.0742	3.2404	3.2404	9	0
0.89311	5.94121326364e-05	0.818181818182	0.499629583488	0.7325	0.6239	0.6239	10	0
0.260967	3.50290844566e-09	0.880952380952	0.500026259145	0.2476	0.3055	7.7765	9	0
0.781778	0.99999955077	0.946428571429	0.499750511343	0.5516	0.3125	0.3125	10	0
0.597569	0.999941942459	0.94	0.50074284853	0.4002	0.7388	0.7388	9	1
0.199968	0.500000341268	0.793103448276	1.13320827335e-30	15.7905	17.1259	17.1259	10	0
0.325563	2.66882259223e-11	0.871794871795	0.499995040692	0.0595	0.0241	0.0241	9	1
0.0205674	5.39943335561e-11	0.857142857143	0.500045358966	0.1813	0.2997	0.2997	10	0
0.204515	6.95243413138e-09	0.875	0.499595535379	0.6227	0.308	0.308	9	0
0.901798	0.99999954732	0.916666666667	1.34251165893e-24	12.9935	7.3639	7.3639	10	0
0.523764	2.08556562376e-08	0.9	0.499381562023	0.744	0.5275	0.5275	9	0
0.896776	2.08558706095e-08	0.910714285714	0.475204775843	1.4292	0.9479	0.9479	10	0
0.748826	0.992380228907	0.866666666667	0.500657897078	0.5403	0.7568	0.7568	10	0
0.589483	5.89629011765e-05	0.862745098039	0.500055262558	0.6586	0.6762	0.6762	10	0
0.165632	9.12312745319e-07	0.921568627451	0.500000612538	0.0346	0.0391	0.0391	10	0
0.291121	0.992380228933	0.896551724138	0.503534879773	0.5881	1.0343	1.7353	9	0
0.272715	0.992380228906	0.875	0.500001130978	0.005	0.0145	0.7554	9	0
0.423492	0.992380228906	0.884615384615	0.50029014359	0.2557	0.5593	7.4789	10	0
0.693517	3.53020829342e-09	0.88679245283	0.500370620693	0.3371	0.6159	5.1885	9	0
0.0751631	0.50001474116	0.921568627451	0.500000044823	0.0019	0.0023	0.0023	9	0
0.117238	3.19308261975e-06	0.891304347826	0.499998841904	0.065	0.0575	0.0575	9	0
0.15043	0.992380228906	0.88	0.069754526174	2.3663	1.0908	1.0908	10	0
0.230926	5.89525556826e-05	0.836734693878	0.499878002152	0.4317	0.2377	0.2377	9	0
0.0475452	0.000117908531115	0.883333333333	0.686798643427	0.3193	1.8969	1.8969	10	0
0.194772	1.23267568154e-12	0.867924528302	0.520989703528	0.229	1.3752	1.3752	9	0
0.0735289	4.5620955592e-07	0.901960784314	0.501093454157	0.009	0.7797	0.7797	9	0
0.0755071	2.15354726875e-10	0.901960784314	0.500056068861	0.244	0.3536	0.3536	10	0
0.193	1.04276186428e-08	0.895833333333	0.501039671195	0.2305	0.7787	0.7787	10	0
0.060856	0.666666666673	0.905660377358	0.603010357645	0.6714	1.7321	1.7321	10	0
0.463117	4.5273395529e-07	0.862745098039	0.500085414753	0.4344	0.5059	0.5059	10	0
0.127794	2.68963529009e-11	0.907407407407	0.499698971251	0.6208	0.4398	0.4398	10	0
0.158852	4.52734571547e-07	0.843137254902	0.446157966244	1.592	1.0444	1.0444	10	0
0.161542	3.47588749675e-08	0.865384615385	0.640302567992	0.0945	1.8118	1.8118	10	0
0.2326	4.5276044e-07	0.866666666667	0.50019118774	0.5028	0.607	0.607	9	0
0.360173	6.97952903674e-09	0.912280701754	0.500847415538	0.0108	0.7299	0.7299	10	1
0.535906	4.56155973146e-07	0.90243902439	0.513793732607	0.4244	1.2904	0.3742	9	0
0.0485208	5.89525016789e-05	0.901960784314	0.500590279597	0.1395	0.0374	0.6668	9	0
0.37583	3.47765944793e-09	0.904761904762	0.500692926465	0.3892	0.7254	0.5958	9	0
0.10885	9.05360133103e-07	0.88	0.499947872645	0.3397	0.2307	0.2307	10	0
0.236751	3.13105916516e-08	0.881355932203	0.993790341686	0.96	3.3063	3.3063	10	0
0.145328	4.13070556219e-13	0.863636363636	0.500009472094	0.0638	0.1168	0.1168	9	0
0.0890107	6.9524341561e-09	0.884615384615	0.498617292266	0.856	0.482	0.482	10	0
0.119741	3.47580726974e-09	0.909090909091	0.500323444373	0.2457	0.5745	4.3819	9	0
0.217626	5.8956003558e-05	0.978723404255	0.0695539060871	2.5064	2.4159	2.4159	10	0
0.142353	5.89525014724e-05	0.847826086957	0.499999701941	0.0184	0.016	0.016	9	0
0.00963955	0.0151256192167	0.921568627451	0.506931268398	0.4808	1.1544	7.0124	10	0
0.10218	9.0536012992e-07	0.866666666667	0.499983068744	0.2299	0.176	0.176	9	0
0.551941	1.73160807419e-15	0.886363636364	0.635853979847	0.2412	1.803	1.803	9	0
0.0461803	0.992381123866	0.851851851852	0.48473146381	1.3134	0.5655	0.5655	10	0
0.0790136	5.89560585753e-05	0.836734693878	0.500014129593	0.1296	0.186	0.186	9	0
0.647931	0.999941054742	0.920634920635	0.500000346819	0.0852	0.0872	0.0872	9	0
0.294166	0.999941051001	0.892857142857	0.326433934491	2.1301	2.4487	2.4487	10	0
0.333771	0.00767918304141	0.813559322034	0.50065523066	0.533	0.7538	0.8287	9	0
0.178237	3.50251586483e-09	0.897959183673	0.499999751392	0.0502	0.0485	0.0485	9	0
0.256202	4.56182654956e-07	0.844444444444	0.499898287862	0.4769	0.3704	0.3704	9	0
0.399783	7.00581051099e-09	0.824561403509	0.499927664802	0.4424	0.3566	0.3566	9	1
0.0486033	7.00601702819e-09	0.838709677419	0.495018021354	1.1246	0.8001	0.8001	10	1
0.0680198	3.52919945455e-09	0.836734693878	0.49995112052	0.2821	0.133	0.133	9	0
0.210435	0.992380228959	0.897959183673	0.49995171631	0.5058	0.4687	0.4687	9	0
0.0202452	0.992380678137	0.905660377358	0.0326796764927	2.6661	2.4229	2.4229	10	0
0.671381	0.022628829218	1.0	0.499998039109	0.7555	3.4801	0.7555	9	0
0.440545	8.10972753954e-11	0.918367346939	0.849028210297	1.6546	5.1106	2.6825	10	0
0.917814	9.26268913496e-07	0.94	0.842689150163	0.9989	2.1663	2.1663	10	0
0.55085	0.50576559878	0.844444444444	0.0257848766176	2.6052	1.5912	8.6978	9	0
0.558055	3.47621868173e-09	0.868421052632	0.499983318401	0.1207	0.0179	0.0179	9	0
0.454565	2.0810308572e-13	0.911111111111	0.539524835534	1.1908	1.5559	1.5559	10	0
0.695869	4.17790931676e-13	0.854166666667	0.49950798765	0.7033	0.4964	0.4964	9	0
0.493646	2.19092823552e-13	0.903846153846	5.91178246986e-06	4.4071	3.0185	3.0185	9	0
0.693147	0.99999977366	0.857142857143	0.500008691042	0.0135	0.0747	0.0052	9	0
0.449763	5.44073057826e-11	0.840909090909	0.4999970079	0.0689	0.0493	0.0493	9	0
0.479151	8.08906003825e-11	0.854166666667	0.413707972202	1.7156	1.2832	1.2832	10	0
0.532789	0.0151247375872	0.857142857143	0.500007061175	0.012	0.0634	0.0634	9	0
0.468888	4.17779504744e-13	0.911111111111	0.499997518058	0.0258	0.0056	0.0056	9	0
0.496995	3.47683024435e-09	0.866666666667	0.501277778603	0.2998	0.822	0.0385	9	0
0.525414	3.47621865849e-09	0.886363636364	0.493474383707	1.1489	0.6083	0.6083	9	0
0.070253	1.44555972929e-12	0.87037037037	0.499902328745	0.5545	0.4919	0.4919	10	0
0.646383	1.04553424183e-08	0.872340425532	0.523709662331	0.0169	1.4002	1.4002	9	0
0.283811	1.04553424908e-08	0.882352941176	0.999669093904	0.1097	3.5182	3.5182	10	1
0.716478	4.59659078607e-07	0.883720930233	0.499996487304	0.0455	0.0192	0.0192	9	0
0.78405	0.833333371058	0.879310344828	0.000135485589847	3.7813	4.1685	4.1685	10	0
0.419714	0.00762155793005	0.851851851852	0.497901753359	0.9752	0.7285	6.9735	9	0
0.651817	2.77144324503e-11	0.857142857143	0.50000256046	0.0173	0.037	0.037	9	0
0.315372	0.00761977451742	0.9	0.499984009293	0.1927	0.1301	0.1301	9	1
0.412138	0.0225725113632	0.891304347826	0.500136162804	0.1089	0.4089	0.4089	9	0
0.0747062	2.73061551295e-11	0.924528301887	0.993010287101	0.1997	2.8548	2.8548	10	0
0.753223	3.47663009475e-09	0.88	0.501044761938	0.5828	0.8339	0.8339	10	0
0.775793	0.999970522901	0.754716981132	0.615610502704	0.0624	1.055	1.7598	9	0
0.620902	5.98752935777e-05	0.916666666667	0.418291272425	1.6744	0.5794	2.2948	10	0
0.54595	5.94087124751e-05	0.916666666667	0.00125653196861	3.3282	2.5088	2.5088	10	0
0.341696	5.39927590182e-11	0.911111111111	0.484130332181	2.0127	7.8423	21.1221	10	0
0.0926895	5.50268327582e-11	0.92	0.611043229433	0.6568	1.751	1.751	10	0
0.744319	0.999999999973	0.843137254902	4.16281405836e-14	8.162	7.9234	7.9234	10	0
0.689416	7.00581060617e-09	0.76	0.546976278116	1.8035	2.0028	2.0028	9	0
0.761523	2.68979265967e-11	0.833333333333	0.124873063537	2.2657	1.7134	7.4405	10	0
0.479407	6.25796621941e-13	0.903846153846	1.19013767023e-08	5.6493	3.6812	3.6812	10	0
0.376042	0.999233936832	0.916666666667	1.25099098212e-11	7.0209	8.312	27.2222	10	0
0.581074	0.0370266606427	0.914893617021	0.831438220661	0.0132	2.1353	0.0194	9	0
0.938555	2.73045938738e-11	0.893617021277	0.500016922358	0.0737	0.1569	0.1569	10	1
0.750257	0.992380228932	0.906976744186	0.500037552625	0.0136	0.2005	0.0405	9	0
0.770407	0.999941047526	0.891304347826	0.500929606512	0.55	0.8078	0.8078	9	0
0.493714	0.750000000652	0.851851851852	0.998046827861	0.5379	3.1921	3.1921	10	0
0.383675	4.52760867182e-07	0.846153846154	0.999867451332	0.1074	3.8234	3.8234	9	0
0.76406	0.999941047526	0.810344827586	3.16761229064e-06	4.5325	3.9489	3.9489	10	0
0.492378	4.52680782183e-07	0.837837837838	0.999916192822	0.1226	5.5977	0.1681	9	0
0.494274	0.00762066273549	0.864864864865	0.499987535525	0.2111	0.9306	0.1687	9	0
0.208346	0.00761977451722	0.813953488372	0.500361207179	0.1751	0.5817	0.3641	9	0
0.618662	0.0225170487681	0.849056603774	0.921482795277	0.8931	2.3473	2.3473	10	0
0.199644	5.89525281685e-05	0.822222222222	0.500167988068	0.9021	0.9187	0.9187	10	0
0.624912	0.999999996524	0.86	0.50000205293	0.4718	0.4736	0.4736	9	0
0.608762	5.42008491707e-11	0.934782608696	0.500004814628	0.1615	0.1796	0.1796	9	0
0.806815	8.22886000027e-13	0.86	0.812067407061	1.7073	22.0755	22.0755	10	0
0.140923	0.99999977366	0.777777777778	0.499944249629	0.3201	0.1832	0.1832	10	0
0.553796	0.500000003503	0.910714285714	0.505140758408	0.7202	1.1172	1.1172	9	0
0.528384	0.500000000007	0.888888888889	0.50008857097	0.3264	0.4399	0.4399	9	0
0.0639167	8.00724597748e-11	1.0	0.499999997761	0.0776	0.1033	0.0776	10	0
0.100365	2.69010968677e-11	1.0	0.49999998695	0.2539	0.2553	0.2539	10	0
0.424837	0.00761977794046	1.0	0.499999998787	0.0163	0.0677	0.0163	9	0
0.558508	0.000119255717853	1.0	0.396150005935	1.9645	0.5583	1.9645	10	0
0.739237	0.501912341332	1.0	0.499999998603	0.0304	0.0743	0.0304	9	0
0.245306	0.00023849018383	1.0	3.78889305211e-42	21.0753	1.21	21.0753	10	0
0.560139	0.501912452756	1.0	0.49975706704	1.2415	2.3694	1.2415	10	0
0.0450683	0.992438303302	1.0	0.124124495612	2.375	0.5084	2.375	10	0
0.41578	0.000118803171514	1.0	0.468034893693	1.7833	0.3537	1.7833	9	0
0.545402	5.94086044901e-05	1.0	0.499999991819	0.2072	0.406	0.2072	9	0
0.726804	0.0151247375873	1.0	0.0196530195295	2.7799	2.7833	2.7799	10	0
0.190076	1.0	1.0	0.499999998905	0.0061	0.0052	0.0061	9	0
0.841682	9.08943299825e-07	1.0	0.499999996726	0.1156	0.1917	0.1156	10	0
0.38828	0.992380228906	1.0	0.499999980842	0.2923	0.1812	0.2923	9	0
0.385375	0.999970522894	0.906976744186	0.292716156446	1.931	0.0086	12.986	9	0
0.43181	5.4407294724e-11	1.0	0.499999997276	0.0972	0.0923	0.0972	9	0
0.948507	5.44073674953e-11	1.0	0.499999997627	0.0834	0.0701	0.0834	10	0
0.230484	9.12341692398e-07	1.0	0.499999998364	0.0462	0.0149	0.0462	10	0
0.57362	6.95182255797e-09	1.0	0.499998529018	0.7267	0.8882	0.7267	9	0
0.191206	4.670116206e-07	1.0	0.499999993098	0.1902	0.1661	0.1902	9	0
0.113899	5.89594526786e-05	1.0	0.499694691965	1.2649	2.0416	1.2649	10	0
0.268893	0.501912565944	1.0	0.4999992518	0.659	0.0322	0.659	9	0
0.855543	0.992495924918	1.0	2.90111520289e-07	5.0106	0.3858	5.0106	10	0
0.0441818	5.94190836202e-05	1.0	0.496856356381	1.5096	0.1274	1.5096	10	0
0.277788	3.4758088308e-09	1.0	1.41602114735e-10	6.5356	0.8289	6.5356	9	0
0.464461	4.5615638129e-07	1.0	0.499999685956	0.5721	0.0189	0.5721	9	0
0.593949	0.992380228959	1.0	3.25174346059e-14	8.2114	1.2687	8.2114	10	0
0.206523	3.07860765198e-12	1.0	0.499999998221	0.0546	0.1748	0.0546	9	0
0.282288	3.58256312454e-09	1.0	0.499999834169	0.5082	0.5402	0.5082	9	0
0.361263	1.39307239449e-08	1.0	0.17888762288	2.279	0.425	2.279	9	0
0.118513	8.0272682616e-11	1.0	0.499999984235	0.2728	0.249	0.2728	9	0
0.369096	0.999941047525	1.0	0.499981839056	0.9789	0.3079	0.9789	9	0
0.0936011	5.89595861086e-05	1.0	0.499999998854	0.0106	0.116	0.0106	9	0
0.0983373	0.500000001798	1.0	0.499999587885	0.5993	0.0322	0.5993	9	0
0.784998	0.000354518892995	1.0	0.499999997099	0.1035	0.0556	0.1035	10	0
0.140694	0.999941047525	1.0	0.499999985257	0.2661	0.1554	0.2661	9	0
0.788642	2.05028717863e-13	1.0	0.499999955853	0.3758	0.2258	0.3758	9	0
0.0377924	0.999941047525	1.0	0.499999998425	0.0424	0.0739	0.0424	10	0
0.546649	5.98577542428e-05	1.0	0.499458450239	1.3239	1.2531	1.3239	9	0
0.652952	5.9857780931e-05	1.0	0.499994814263	0.853	0.6936	0.853	9	0
0.581303	6.97952740281e-09	1.0	0.000641973503202	3.47	0.0829	3.47	9	0
0.410077	5.89526620067e-05	1.0	0.209771411371	2.2326	1.9534	2.2326	9	0
0.0556502	4.09960312908e-13	1.0	0.499999998363	0.0463	0.0847	0.0463	9	0
0.403241	4.56158430529e-07	1.0	0.499999996439	0.124	0.074	0.124	9	0
0.320927	0.667530664671	1.0	0.499999993401	0.1857	0.0771	0.1857	9	0
0.488625	4.52680782171e-07	0.813953488372	0.500015063514	0.1059	0.1719	0.1719	9	0
0.00747073	5.89560571361e-05	0.854166666667	0.995726453012	0.7401	3.0632	3.0632	10	0
0.264462	0.666666666673	0.847826086957	0.500228564614	0.0508	0.4861	0.4861	10	0
0.164466	4.59632390368e-07	0.854545454545	0.3012133732	2.1669	2.9234	2.9234	9	0
0.465805	0.996175768324	0.916666666667	0.499961876124	0.4333	0.3906	0.3906	9	1
0.557624	0.996175768324	0.924528301887	0.0307307513199	2.6685	2.2775	2.2775	10	1
0.0417446	2.09762309901e-13	0.836734693878	0.673969747476	1.588	2.0158	2.0158	10	0
0.876123	2.66961057029e-11	0.941176470588	0.500031816715	0.5443	0.5621	0.5621	10	0
0.0715218	2.68946822561e-11	0.883720930233	0.955709930483	0.2817	2.4671	2.4671	9	0
0.0665121	0.00761977114695	0.789473684211	0.0571342857479	2.4737	1.8627	1.8627	10	0
0.849311	5.94051816366e-05	0.903846153846	0.98951451215	1.0905	4.4107	4.4107	10	0
0.181389	0.999970522907	0.921875	0.500405662483	0.3058	0.6228	0.6228	10	0
0.619641	4.80568698708e-07	0.903846153846	0.495798069633	1.0486	0.1864	0.1864	9	0
0.0438704	0.992380674688	0.88679245283	0.531349514329	1.2116	1.5204	21.467	10	0
0.724595	2.71012120926e-11	0.936170212766	0.500008528496	0.1905	0.2176	0.2176	9	0
0.367882	4.52761885666e-07	0.842105263158	0.500034846276	0.1631	0.2668	0.2668	10	0
0.0642913	1.3928505908e-06	0.916666666667	0.996247192328	0.8837	5.3052	5.3052	10	0
0.548839	6.95161124717e-09	0.847826086957	0.999826905541	0.2677	9.9466	9.9466	9	0
0.286055	5.37926576414e-11	0.9	0.499960110087	0.419	0.3703	0.3703	9	0
0.0415771	6.11575165311e-17	0.912280701754	0.499584491583	0.6783	0.4865	0.4865	10	0
0.526	0.99999954732	0.918032786885	0.50000081687	0.1016	0.1059	0.1059	10	0
0.0699167	2.46319908629e-17	0.909090909091	0.999856782088	0.2298	12.5677	12.5677	9	0
0.114303	2.6691372871e-11	0.904761904762	0.50002256335	0.0872	0.1865	0.1865	9	0
0.283514	2.06517300789e-13	0.897435897436	0.499995392778	0.0841	0.0555	0.0555	9	0
0.248772	4.52680990249e-07	0.833333333333	0.501168985368	0.5458	0.8411	0.8411	10	0
0.736432	6.97850752561e-09	0.886363636364	0.542487047271	0.4178	1.5257	0.0312	9	0
0.268033	2.06517484902e-13	0.909090909091	0.499997407804	0.0979	0.0834	0.0464	9	0
0.31252	4.52679959347e-07	0.975609756098	0.50001356074	0.2231	0.2589	0.2589	9	0
0.103033	3.4764220426e-09	0.888888888889	0.999810985917	0.2853	27.6	0.467	10	0
0.183962	3.47642197903e-09	0.906976744186	0.999910528416	0.1357	8.5186	0.0996	9	0
0.0886125	8.08874281533e-11	0.906976744186	0.50002038663	0.0081	0.1325	0.1325	9	1
0.00563252	8.08874402367e-11	0.916666666667	0.509342036821	0.1259	1.2087	1.2087	10	1
0.113664	0.0511126309712	0.866666666667	0.616445185505	1.7999	2.1565	2.1565	10	0
0.113664	0.0511126309712	0.866666666667	0.433167635328	1.7837	1.6685	1.6685	10	0
0.074656	7.00499396735e-09	0.872727272727	0.500141698854	0.5046	0.586	0.586	10	0
0.675571	7.32394859546e-17	0.877551020408	0.996443799016	0.8729	6.2206	2.5084	10	0
0.0516642	4.52706855616e-07	0.925925925926	0.571866446707	0.7032	1.6459	19.6549	10	0
0.154453	5.89559770779e-05	0.877551020408	0.499917781191	0.3661	0.1922	0.1922	9	0
0.0905081	2.77128466554e-11	0.893617021277	0.500000128593	0.0071	0.0082	0.0082	9	0
0.296312	0.000117897998994	0.904761904762	0.999907388072	0.1426	12.9402	12.9402	9	0
0.155565	7.00519415347e-09	0.886363636364	0.999726176074	0.1514	3.5891	3.5891	9	0
0.131046	4.63108188087e-07	0.923076923077	0.506077335431	0.3093	1.124	0.1597	10	0
0.0243837	0.000117898053187	0.961538461538	0.257568030777	2.008	2.4061	1.4165	10	0
0.104583	3.50290527382e-09	0.846153846154	0.687859715056	1.8027	2.4155	2.4155	10	0
0.0837743	0.000117897999817	0.912280701754	0.499885586065	0.3645	0.0272	0.0272	10	0
0.134863	5.98578082306e-05	0.862745098039	0.500010117347	0.0723	0.1264	0.1264	10	0
